Benchmark Example, Type, Invariant, Z3 Check Pass, Code2Inv Converged, Simplified Expression, CE-s Count, Solve-Time
110, c_nl_spec, ( ( sn < ( sn + 0 ) || i >= ( sn + 1 ) ) && sn >= ( 0 * 0 ) && ( n < ( i + 1 ) || i >= ( i * sn ) ) ), Failed, No, "[i >= 1 + sn, sn >= 0, Or(Not(i <= -1 + n), i >= i*sn)]",  21, 0.0
112, c_nl_spec, ( ( sn < ( sn + 0 ) || i >= ( sn + 1 ) ) && sn >= ( 0 * 0 ) && ( n < ( i + 1 ) || i >= ( i * sn ) ) ), Failed, No, "[i >= 1 + sn, sn >= 0, Or(Not(i <= -1 + n), i >= i*sn)]",  21, 0.0
121, c_nl_spec, ( ( i <= ( 1 - sn ) || i >= ( sn - sn ) ) && ( i == ( sn - sn ) || i <= ( 1 + sn ) ) && ( i <= ( 8 - sn ) || i >= ( 10000 * sn ) ) ), Failed, No, "[Or(i >= 0, i <= 1 + -1*sn),
 Or(i == 0, i <= 1 + sn),
 Or(i <= 8 + -1*sn, i >= 10000*sn)]",  27, 0.0
124, c_nl_spec, ( i >= -10000 && ( x < ( x - x ) || j < ( x + i ) ) && ( j > ( j - 10000 ) || y < ( x - x ) ) ), Failed, No, "None",  12, 0.0
130, c_nl_spec, ( ( d2 == 1 || d3 > ( d1 + d3 ) ) && ( x1 == d2 || d2 > ( d2 + d3 ) ) ), Failed, No, "[Or(d2 == 1, Not(0 <= d1)), Or(x1 == d2, Not(0 <= d3))]",  24, 0.0
140, c_nl_spec, ( ( sum >= ( 0 * 5000 ) && sum == i ) ), Failed, No, "[i >= 0]",  27, 0.0
141, c_nl_spec, ( ( n >= ( 2 + i ) || out >= ( i + 2 ) ) && ( i < 5 || i == ( out * 0 ) ) ), Failed, No, "[Or(n >= 2 + i, out >= 2 + i), Or(Not(5 <= i), i == 0)]",  35, 0.0
142, c_nl_spec, ( i2 == ( i * n ) && y >= ( 0 - n ) && i2 >= i2 ), Failed, No, "[y >= -1*n]",  38, 0.0
1, c_nl_spec, ( x > ( y + y ) && y <= ( 100000 * y ) ), Failed, No, "[Not(x <= 2*y), y >= 0]",  27, 0.0
23, c_nl_spec, ( ( i < ( i - 1 ) || j > ( i * i ) ) && j == ( i * 20 ) ), Failed, No, "[Not(20*i <= i*i)]",  34, 0.0
24, c_nl_spec, ( j > ( 6 - i ) && ( i < ( 1 + 1 ) || j > ( 2 * i ) ) && ( j > i || j > ( 2 * 10 ) ) ), Failed, No, "[Not(j <= 6 + -1*i),
 Or(Not(2 <= i), Not(j <= 2*i)),
 Or(Not(j <= i), Not(j <= 20))]",  27, 0.0
26, c_nl_spec, ( x < ( n * x ) || n > ( 1 + 0 ) ), Failed, No, "[Or(Not(n*x <= x), Not(n <= 1))]",  9, 0.0
27, c_nl_spec, ( ( n > ( 0 + 0 ) || x < ( x * n ) ) && ( x > ( x - n ) || x == x ) ), Failed, No, "[Or(Not(n <= 0), Not(n*x <= x))]",  9, 0.0
2, c_nl_spec, ( y < 1000 ), Failed, No, "[Not(1000 <= y)]",  33, 0.0
32, c_nl_spec, ( ( n < ( 10000 * n ) || n < ( x * -10000 ) ) ), Failed, No, "None",  13, 0.0
5, c_nl_spec, ( ( x < y || size >= ( 10000 * size ) ) ), Failed, No, "[Or(Not(y <= x), size <= 0)]",  24, 0.0
61, c_nl_spec, ( ( n >= 1 && c <= ( 0 + 1 ) ) || ( c == ( 1 + 0 ) && c <= n ) || ( n <= ( 1 + 1 ) && c >= 1 ) ), Failed, No, "[Or(And(c == 1, c <= n),
    And(n >= 1, c <= 1),
    And(n <= 2, c >= 1))]",  16, 0.0
62, c_nl_spec, ( ( n >= ( c * c ) || c < ( n * -1 ) ) && c < ( c + n ) && c <= ( n - 0 ) ), Failed, No, "None",  16, 0.0
75, c_nl_spec, ( ( c >= ( 127 - y ) && y < ( 127 * 4608 ) ) || ( y <= ( y + 36 ) && z <= ( y + 1 ) ) ), Failed, No, "[Or(And(c >= 127 + -1*y, Not(585216 <= y)), z <= 1 + y)]",  24, 0.0
88, c_nl_spec, ( ( x < ( y * y ) && y >= ( lock + 0 ) ) || y > ( lock * 1 ) || ( y > ( lock + 0 ) && lock == 1 ) ), Failed, No, "[Or(And(Not(y*y <= x), y >= lock),
    And(Not(y <= lock), lock == 1),
    Not(y <= lock))]",  18, 0.0
89, c_nl_spec, ( y > ( lock + 1 ) || ( y < ( y * x ) && y < 0 ) ), Failed, No, "[Or(Not(y <= 1 + lock), And(Not(x*y <= y), Not(0 <= y)))]",  13, 0.0
94, c_nl_spec, ( j == ( i - j ) && j <= ( j * 2 ) && j == ( j * 2 ) ), Failed, No, "[]",  29, 0.0
