Benchmark Example, Type, Invariant, Z3 Check Pass, Code2Inv Converged, Simplified Expression, CE-s Count, Solve-Time
28, fuzz_spec, ( ( n == ( n - 0 ) && n == ( 1 * x ) ) ), Failed, Yes, "[]",  7,  9.73
29, fuzz_spec, ( ( x == ( n - 0 ) || x >= 0 ) ), Passed, Yes, "[Or(x == n, x >= 0)]",  9,  13.42
2, fuzz_spec, ( ( x > ( x * y ) && x == ( 1 - 1000 ) ) || y < 1000 ), Failed, Yes, "[Or(Not(1000 <= y), And(Not(x <= x*y), x == -999))]",  14,  35.70
30, fuzz_spec, ( x >= ( x - x ) || x == 100 ), Passed, Yes, "[Or(x >= 0, x == 100)]",  13,  22.19
35, fuzz_spec, ( c == ( 40 * c ) || c >= 0 || c > 0 ), Passed, Yes, "[Or(c >= 0, Not(c <= 0), c == 0)]",  14,  29.96
36, fuzz_spec, ( ( c == 40 && c <= ( 1 * c ) ) || ( c <= ( 40 * c ) && c <= 40 ) ), Passed, Yes, "[Or(c == 40, And(c >= 0, c <= 40))]",  19,  122.17
37, fuzz_spec, ( ( c == ( c * c ) && c > ( 40 - 1 ) ) || c >= ( c - 0 ) || ( c == c && c <= ( 40 - 40 ) ) ), Passed, Yes, "[]",  8,  14.89
38, fuzz_spec, ( ( c > ( 0 - 1 ) && c >= 0 ) ), Passed, Yes, "[Not(c <= -1), c >= 0]",  8,  15.94
39, fuzz_spec, ( n <= n || ( n >= ( n + 1 ) && c < ( c * 1 ) ) || c <= ( 1 + c ) ), Passed, Yes, "[]",  7,  9.33
3, fuzz_spec, ( ( x < ( 5 - x ) || y <= z ) ), Passed, Yes, "[Or(Not(x >= 3), y <= z)]",  14,  52.09
40, fuzz_spec, ( ( c >= 0 && c < ( 1 * n ) ) ), Passed, Yes, "[c >= 0, Not(n <= c)]",  7,  13.65
41, fuzz_spec, ( ( c >= 0 && c < ( 1 * n ) ) ), Passed, Yes, "[c >= 0, Not(n <= c)]",  8,  15.02
4, fuzz_spec, ( ( x <= 0 || z >= y ) ), Passed, Yes, "[Or(x <= 0, z >= y)]",  16,  173.94
51, fuzz_spec, ( ( c <= ( 4 + 0 ) && c <= 4 ) || c < c || ( c > ( c + c ) && c < c ) ), Passed, Yes, "[c <= 4]",  19,  33.29
54, fuzz_spec, ( n > ( c * c ) || c == ( n + -10000 ) ), Passed, Yes, "None",  8,  19.34
63, fuzz_spec, ( ( x <= y && x < ( y - x ) ) || ( x > ( 10 - 10 ) && x <= ( 10 + 10 ) ) ), Failed, Yes, "[Or(And(Not(x <= 0), x <= 20),
    And(x <= y, Not(y + -2*x <= 0)))]",  13,  35.52
65, fuzz_spec, ( x < ( 100 + 100 ) ), Failed, Yes, "[Not(200 <= x)]",  11,  22.13
68, fuzz_spec, ( ( x < n || y > -10000 ) && n <= ( 10000 * 10000 ) ), Failed, Yes, "None",  1,  1.33
70, fuzz_spec, ( ( x <= ( 1 * 0 ) || x <= ( 1 + 1 ) ) && x > ( 0 * y ) ), Failed, Yes, "[x <= 2, Not(x <= 0)]",  35,  242.92
74, fuzz_spec, ( ( y > 127 && z >= ( 36 - 0 ) ) || ( y == 36 && y > ( z - 36 ) ) || c == z ), Failed, Yes, "[Or(c == z,
    And(Not(y <= 127), z >= 36),
    And(y == 36, Not(y <= -36 + z)))]",  12,  18.83
77, fuzz_spec, ( y <= x ), Passed, Yes, "[y <= x]",  11,  30.01
79, fuzz_spec, ( y >= ( 0 * x ) || i >= 0 ), Failed, Yes, "[Or(i >= 0, y >= 0)]",  1,  0.23
7, fuzz_spec, ( y == y ), Failed, Yes, "[]",  4,  5.40
80, fuzz_spec, ( y <= x ), Passed, Yes, "[y <= x]",  4,  5.38
83, fuzz_spec, ( ( x >= 1 && y > ( 0 * 0 ) ) || x < ( y + y ) ), Failed, Yes, "[Or(And(x >= 1, Not(y <= 0)), Not(2*y <= x))]",  54,  260.23
85, fuzz_spec, ( ( x > ( x - y ) || x < ( 1 * 0 ) ) && ( y <= y || x < ( y + 1 ) ) ), Passed, Yes, "[Or(Not(y <= 0), Not(0 <= x))]",  8,  18.05
88, fuzz_spec, ( ( lock == 1 || y >= ( x + 1 ) ) ), Passed, Yes, "[Or(lock == 1, y >= 1 + x)]",  13,  89.11
8, fuzz_spec, ( y <= ( y - y ) || x >= ( 0 * x ) ), Failed, Yes, "[Or(y <= 0, x >= 0)]",  2,  2.68
96, fuzz_spec, ( ( i == ( j * 1 ) && y <= ( 1 * 1 ) ) || ( y > j && y < 1 ) || ( j <= ( 1 - 1 ) && y < ( 1 + 0 ) ) ), Failed, Yes, "[Or(And(i == j, y <= 1),
    And(Not(y <= j), Not(1 <= y)),
    And(j <= 0, Not(1 <= y)))]",  14,  57.47
98, fuzz_spec, ( ( x <= y || j >= ( i * 0 ) ) && y > ( 0 + 1 ) ), Passed, Yes, "[Or(x <= y, j >= 0), Not(y <= 1)]",  13,  37.01
99, fuzz_spec, ( x == ( n - y ) ), Passed, Yes, "[]",  11,  100.69
9, fuzz_spec, ( y == y ), Failed, Yes, "[]",  4,  5.39
