Benchmark Example, Type, Invariant, Z3 Check Pass, Code2Inv Converged, Simplified Expression, CE-s Count, Solve-Time
133, fuzz_spec, ( x == ( n * 1 ) || ( x <= x && n > ( x * 1 ) ) || ( n == ( 1 - 1 ) && x == ( x + 1 ) ) ), Passed, Yes, "[Or(x == n, Not(n <= x))]",  9,  13.08
13, fuzz_spec, ( y >= ( x - 2 ) ), Passed, Yes, "[y >= -2 + x]",  10,  42.64
14, fuzz_spec, ( y <= ( y - y ) || x >= ( 0 * x ) ), Failed, Yes, "[Or(y <= 0, x >= 0)]",  2,  2.69
15, fuzz_spec, ( n > ( x - n ) || n < 1 || ( x > ( m * 0 ) && x == ( x + x ) ) ), Failed, Yes, "[Or(And(Not(x <= 0), x == 0), Not(1 <= n), Not(2*n <= x))]",  23,  38.04
16, fuzz_spec, ( ( x <= m && n == ( n - x ) ) || n <= 1 || n > ( x + x ) ), Failed, Yes, "[Or(n <= 1, Not(n <= 2*x), And(x <= m, x == 0))]",  28,  82.53
17, fuzz_spec, ( x == ( n - 1 ) || n >= ( m - 1 ) ), Failed, Yes, "[Or(x == -1 + n, n >= -1 + m)]",  7,  9.53
18, fuzz_spec, ( ( x > ( n - n ) && m < ( m * 10000 ) ) ), Passed, Yes, "[Not(x <= 0), Not(m <= 0)]",  10,  36.22
19, fuzz_spec, ( n >= ( 1 * x ) || n < ( 1 * 1 ) ), Failed, Yes, "[Or(Not(1 <= n), n >= x)]",  20,  32.11
21, fuzz_spec, ( ( n >= ( 10000 * 10000 ) || n <= n ) ), Failed, Yes, "[]",  3,  4.09
22, fuzz_spec, ( ( m <= ( m * x ) || n < n ) && m == 1 && ( x < ( 1 + 1 ) || m <= ( m + n ) ) ), Failed, Yes, "[1 <= x, Or(Not(2 <= x), 0 <= n)]",  24,  254.44
28, fuzz_spec, ( ( n > ( n + n ) && n >= ( n - 0 ) ) || ( x <= ( n - 0 ) && x >= ( 0 - 0 ) ) ), Passed, Yes, "[Or(Not(n >= 0), And(x <= n, x >= 0))]",  8,  13.20
29, fuzz_spec, ( ( x == ( n - 0 ) || x >= 0 ) ), Passed, Yes, "[Or(x == n, x >= 0)]",  11,  52.67
2, fuzz_spec, ( ( x < ( 1000 * y ) || x > ( x + y ) ) ), Failed, Yes, "[Or(Not(1000*y <= x), Not(0 <= y))]",  3,  4.04
30, fuzz_spec, ( x >= ( x - x ) || x == 100 ), Passed, Yes, "[Or(x >= 0, x == 100)]",  15,  39.85
35, fuzz_spec, ( c >= ( c - c ) || c == 1 ), Passed, Yes, "[Or(c == 1, c >= 0)]",  13,  18.17
36, fuzz_spec, ( ( c == ( 40 + c ) || c >= ( 1 * c ) ) && c <= ( 40 - 0 ) && ( c >= c || c < ( c - c ) ) ), Passed, Yes, "[c <= 40]",  14,  23.73
37, fuzz_spec, ( ( c == ( c * c ) && c > ( 40 - 1 ) ) || c >= ( c - 0 ) || ( c == c && c <= ( 40 - 40 ) ) ), Passed, Yes, "[]",  8,  29.94
38, fuzz_spec, ( ( c > ( 0 - 1 ) && c >= 0 ) ), Passed, Yes, "[Not(c <= -1), c >= 0]",  8,  30.87
39, fuzz_spec, ( ( c == 1 || n < ( c - 0 ) ) ), Failed, Yes, "[Or(c == 1, Not(c <= n))]",  5,  6.64
3, fuzz_spec, ( ( y < ( x - x ) && x == z ) || ( z == z && x <= ( 1 * 5 ) ) || x == ( x * 5 ) ), Failed, Yes, "[Or(And(Not(0 <= y), x == z), x <= 5, x == 0)]",  16,  63.47
40, fuzz_spec, ( c < ( n * n ) ), Failed, Yes, "[Not(n*n <= c)]",  2,  2.62
41, fuzz_spec, ( c < ( 0 * 1 ) || n >= ( c + 1 ) ), Failed, Yes, "[Or(Not(0 <= c), n >= 1 + c)]",  1,  1.33
4, fuzz_spec, ( x < 500 ), Failed, Yes, "[Not(500 <= x)]",  9,  32.97
51, fuzz_spec, ( c < ( 4 + 1 ) ), Passed, Yes, "[Not(5 <= c)]",  17,  47.61
54, fuzz_spec, ( ( n > c && c >= 0 ) ), Passed, Yes, "[Not(n <= c), c >= 0]",  5,  25.85
63, fuzz_spec, ( y > ( x * y ) || y <= ( y + x ) ), Failed, Yes, "[Or(Not(y <= x*y), 0 <= x)]",  3,  4.02
65, fuzz_spec, ( x <= ( x - 100 ) || x <= ( 1 + 100 ) ), Failed, Yes, "[x <= 101]",  14,  22.56
68, fuzz_spec, ( ( x < n || y > -10000 ) && n <= ( 10000 * 10000 ) ), Failed, Yes, "None",  1,  1.34
70, fuzz_spec, ( ( n > ( x + n ) && n < 1 ) || n < ( 1 + 1 ) || x <= ( n + n ) ), Failed, Yes, "[Or(And(Not(0 <= x), Not(1 <= n)), Not(2 <= n), x <= 2*n)]",  18,  77.73
74, fuzz_spec, ( ( z > ( 1 + y ) || z > 36 ) && c < ( 36 + y ) ), Failed, Yes, "[Or(Not(z <= 1 + y), Not(z <= 36)), Not(y <= -36 + c)]",  7,  9.89
77, fuzz_spec, ( y <= ( x * 1 ) && ( y >= ( 1 + i ) || x >= ( i * 0 ) ) ), Failed, Yes, "[y <= x, Or(y >= 1 + i, x >= 0)]",  14,  31.12
79, fuzz_spec, ( y >= ( 0 * x ) || i >= 0 ), Failed, Yes, "[Or(i >= 0, y >= 0)]",  1,  0.23
7, fuzz_spec, ( y == y ), Failed, Yes, "[]",  4,  5.38
80, fuzz_spec, ( y <= x ), Passed, Yes, "[y <= x]",  4,  24.47
83, fuzz_spec, ( ( y >= ( 1 * 1 ) && x == x ) || x < 0 || ( y > ( x * x ) && y < x ) ), Passed, Yes, "[Or(Not(0 <= x), And(Not(y <= x*x), Not(x <= y)), y >= 1)]",  9,  18.64
85, fuzz_spec, ( ( x > ( x - y ) || x < ( 1 * 0 ) ) && ( y <= y || x < ( y + 1 ) ) ), Passed, Yes, "[Or(Not(y <= 0), Not(0 <= x))]",  8,  13.79
88, fuzz_spec, ( y == ( x + 1 ) || ( y >= 0 && y < 0 ) || ( lock > ( lock * 0 ) && lock <= ( 0 + 1 ) ) ), Passed, Yes, "[Or(And(Not(lock <= 0), lock <= 1),
    y == 1 + x,
    And(y >= 0, Not(0 <= y)))]",  15,  174.97
89, fuzz_spec, ( ( x < y || lock == ( 1 * 1 ) ) ), Passed, Yes, "[Or(Not(y <= x), lock == 1)]",  16,  233.74
8, fuzz_spec, ( x > ( y * x ) || x <= ( x + y ) ), Failed, Yes, "[Or(Not(x <= x*y), 0 <= y)]",  3,  4.01
96, fuzz_spec, ( ( j == ( y * i ) || y < 0 ) && y <= y ), Passed, Yes, "[Or(j == i*y, Not(0 <= y))]",  15,  55.25
98, fuzz_spec, ( y >= 2 ), Passed, Yes, "[y >= 2]",  13,  55.37
9, fuzz_spec, ( y > ( x * y ) || y <= ( y + x ) ), Failed, Yes, "[Or(Not(y <= x*y), 0 <= x)]",  3,  4.08
