Benchmark Example, Type, Invariant, Z3 Check Pass, Code2Inv Converged, Simplified Expression, CE-s Count, Solve-Time
28, fuzz_spec, ( ( n > ( 0 - 1 ) && n > ( 1 * n ) ) || x >= 1 || x == n ), Failed, Yes, "[Or(x >= 1, x == n)]",  9,  17.38
29, fuzz_spec, ( x >= ( 0 * 0 ) || n < x || n == x ), Passed, Yes, "[Or(x >= 0, n == x, Not(x <= n))]",  10,  17.30
2, fuzz_spec, ( ( y < x || y <= ( 1000 - y ) ) && y <= y ), Failed, Yes, "[Or(Not(x <= y), y <= 500)]",  18,  56.75
30, fuzz_spec, ( x >= ( x - x ) || x == 100 ), Passed, Yes, "[Or(x >= 0, x == 100)]",  13,  27.24
35, fuzz_spec, ( c > c || c >= ( c - c ) ), Passed, Yes, "[c >= 0]",  10,  14.15
36, fuzz_spec, ( ( c >= ( c - c ) && c <= 40 ) ), Passed, Yes, "[c >= 0, c <= 40]",  16,  89.51
37, fuzz_spec, ( ( c == ( c * c ) && c > ( 40 - 1 ) ) || c >= ( c - 0 ) || ( c == c && c <= ( 40 - 40 ) ) ), Passed, Yes, "[]",  8,  20.03
38, fuzz_spec, ( c == ( n * 0 ) || ( c <= c && n > ( c * 0 ) ) || ( n == ( 0 - 0 ) && c == ( c + 0 ) ) ), Failed, Yes, "[Or(Not(n <= 0), n == 0, c == 0)]",  7,  10.38
39, fuzz_spec, ( c < ( n * n ) ), Failed, Yes, "[Not(n*n <= c)]",  2,  2.63
3, fuzz_spec, ( ( z >= 5 && y <= ( x * y ) ) || ( y <= ( 1 + z ) && y <= 1 ) || x <= ( z - z ) ), Failed, Yes, "[Or(And(y <= 1 + z, y <= 1), And(z >= 5, y <= x*y), x <= 0)]",  13,  42.99
40, fuzz_spec, ( ( c >= 0 && c < ( 1 * n ) ) ), Passed, Yes, "[c >= 0, Not(n <= c)]",  8,  20.03
41, fuzz_spec, ( ( c >= 0 && c < ( 1 * n ) ) ), Passed, Yes, "None",  8,  20.18
4, fuzz_spec, ( ( x < 500 || z > ( z * 0 ) ) ), Failed, Yes, "[Or(Not(500 <= x), Not(z <= 0))]",  10,  41.21
51, fuzz_spec, ( c > ( c + c ) || c < ( 4 + 1 ) || c < ( c - 4 ) ), Passed, Yes, "[Or(Not(5 <= c), Not(c >= 0))]",  17,  46.98
54, fuzz_spec, ( ( n > c && c >= 0 ) ), Passed, Yes, "[Not(n <= c), c >= 0]",  5,  6.74
63, fuzz_spec, ( y >= 0 || ( x < ( x * 10 ) && x <= 10 ) ), Passed, Yes, "[Or(y >= 0, And(Not(x <= 0), x <= 10))]",  16,  64.14
65, fuzz_spec, ( ( y >= ( y + y ) && x == 1 ) || ( x <= ( 0 + y ) && x == ( 1 + y ) ) || y >= ( 0 - 0 ) ), Passed, Yes, "[Or(y >= 0, And(y <= 0, x == 1), And(x <= y, x == 1 + y))]",  16,  90.19
68, fuzz_spec, ( ( n > y || x <= 1 ) ), Passed, Yes, "[Or(Not(n <= y), x <= 1)]",  26,  664.04
70, fuzz_spec, ( n == ( 1 + n ) || x == 1 || ( x > ( 1 * 0 ) && x <= 0 ) ), Failed, Yes, "[]",  9,  14.52
74, fuzz_spec, ( c <= ( c + z ) && ( c == ( 127 - z ) || c > ( 1 - 36 ) ) ), Failed, Yes, "[0 <= z, Or(c == 127 + -1*z, Not(c <= -35))]",  11,  18.41
77, fuzz_spec, ( ( y <= ( i + 1 ) && y <= ( 0 + 1 ) ) || y <= ( x - i ) || ( y < ( y * 1 ) && y > ( y * i ) ) ), Failed, Yes, "[Or(y <= x + -1*i, And(y <= 1 + i, y <= 1))]",  11,  16.91
79, fuzz_spec, ( y >= ( 0 * x ) || i >= 0 ), Failed, Yes, "[Or(i >= 0, y >= 0)]",  1,  0.25
7, fuzz_spec, ( y == y ), Failed, Yes, "[]",  4,  5.39
80, fuzz_spec, ( ( i < y || x > -10000 ) && y <= ( 0 * 0 ) ), Failed, Yes, "None",  1,  1.33
83, fuzz_spec, ( y > ( -5000 * 0 ) ), Failed, Yes, "None",  209,  1271.77
85, fuzz_spec, ( ( x > ( x - y ) || x < ( 1 * 0 ) ) && ( y <= y || x < ( y + 1 ) ) ), Passed, Yes, "[Or(Not(y <= 0), Not(0 <= x))]",  8,  13.99
88, fuzz_spec, ( y < ( y + y ) || ( y == ( x + 1 ) && x <= y ) ), Failed, Yes, "[Or(Not(y <= 0), And(y == 1 + x, x <= y))]",  13,  61.95
8, fuzz_spec, ( y <= ( y - y ) || x >= ( 0 * x ) ), Failed, Yes, "[Or(y <= 0, x >= 0)]",  2,  2.67
96, fuzz_spec, ( j == ( i * y ) ), Passed, Yes, "[]",  21,  258.29
98, fuzz_spec, ( j < 0 || ( y >= ( y + 2 ) && i > ( x + 0 ) ) || y == y ), Failed, Yes, "[]",  7,  9.54
99, fuzz_spec, ( ( n == ( x + y ) || n >= ( 1 + 10000 ) ) ), Failed, Yes, "[Or(n >= 10001, n == x + y)]",  8,  38.84
9, fuzz_spec, ( ( y >= y || y <= 0 ) && ( y >= ( x * 4 ) || y == 2 ) && ( x >= ( x - 4 ) || y >= ( y + x ) ) ), Failed, Yes, "[Or(y == 2, y >= 4*x)]",  13,  18.06
