Benchmark Example, Type, Invariant, Z3 Check Pass, Code2Inv Converged, Simplified Expression, CE-s Count, Solve-Time
19, fuzz_spec, ( n > m || n <= ( 1 - 0 ) ), Failed, Yes, "[Or(Not(n <= m), n <= 1)]",  21,  59.07
21, fuzz_spec, ( m > ( 1 - 10000 ) || n > ( -10000 + 10000 ) ), Failed, Yes, "None",  2,  2.70
22, fuzz_spec, ( x == 1 ), Failed, Yes, "[]",  7,  9.51
28, fuzz_spec, ( ( n <= n && n >= ( n - x ) ) || x == ( n - 0 ) ), Passed, Yes, "[Or(x >= 0, x == n)]",  13,  32.81
29, fuzz_spec, ( ( x <= ( x + x ) || n <= ( 1 + x ) ) && x <= ( x * 1 ) ), Failed, Yes, "[Or(x >= 0, n <= 1 + x)]",  12,  41.20
2, fuzz_spec, ( ( y < x || y <= ( -10000 - -1000 ) ) && ( y > ( x * -10000 ) || y > 0 ) ), Failed, Yes, "None",  10,  15.80
30, fuzz_spec, ( x >= ( x - x ) || x == 100 ), Passed, Yes, "[Or(x >= 0, x == 100)]",  13,  47.12
35, fuzz_spec, ( ( c <= c || c < ( c + 1 ) ) && ( c >= ( c - c ) || c > ( c - 0 ) ) ), Passed, Yes, "[c >= 0]",  13,  76.87
36, fuzz_spec, ( ( c <= ( 0 + 40 ) && c >= ( c - c ) ) || c == ( c - c ) || ( c == ( c * 0 ) && c >= ( 40 - 0 ) ) ), Passed, Yes, "[Or(And(c == 0, c >= 40), And(c <= 40, c >= 0), c == 0)]",  20,  115.39
37, fuzz_spec, ( ( c == ( c * c ) && c > ( 40 - 1 ) ) || c >= ( c - 0 ) || ( c == c && c <= ( 40 - 40 ) ) ), Passed, Yes, "[]",  8,  39.95
38, fuzz_spec, ( c >= ( n * 0 ) && n > ( 0 * c ) ), Passed, Yes, "[c >= 0, Not(n <= 0)]",  7,  9.82
39, fuzz_spec, ( n <= n || ( n >= ( n + 1 ) && c < ( c * 1 ) ) || c <= ( 1 + c ) ), Passed, Yes, "[]",  7,  9.43
3, fuzz_spec, ( x < 5 || z >= y ), Passed, Yes, "[Or(Not(5 <= x), z >= y)]",  12,  35.02
40, fuzz_spec, ( ( c >= 0 && c < ( 1 * n ) ) ), Passed, Yes, "[c >= 0, Not(n <= c)]",  7,  38.76
41, fuzz_spec, ( ( c >= 0 && c < ( 1 * n ) ) ), Passed, Yes, "[c >= 0, Not(n <= c)]",  8,  40.08
4, fuzz_spec, ( z >= ( 10000 + x ) || x <= 500 ), Failed, Yes, "[Or(z >= 10000 + x, x <= 500)]",  14,  30.51
51, fuzz_spec, ( ( c <= c && c <= ( 4 - c ) ) || c <= ( 4 + 0 ) ), Passed, Yes, "[Or(c <= 2, c <= 4)]",  19,  91.44
54, fuzz_spec, ( ( n > c && c >= 0 ) ), Passed, Yes, "[Not(n <= c), c >= 0]",  5,  35.87
63, fuzz_spec, ( ( x >= ( x * x ) || x <= ( 1 + 10 ) ) ), Failed, Yes, "[Or(x <= 11, x >= x*x)]",  10,  23.68
65, fuzz_spec, ( y >= ( 0 + 0 ) || x <= 100 ), Passed, Yes, "[Or(x <= 100, y >= 0)]",  13,  75.82
68, fuzz_spec, ( ( x <= 1 && y < ( n - -10000 ) ) || y < ( 1 * n ) ), Failed, Yes, "None",  13,  268.68
70, fuzz_spec, ( ( n > y || x <= 1 ) ), Passed, Yes, "[Or(Not(n <= y), x <= 1)]",  21,  164.84
74, fuzz_spec, ( z > 36 ), Passed, Yes, "[Not(z <= 36)]",  9,  14.46
77, fuzz_spec, ( x >= ( 1 * y ) || i >= 1 ), Failed, Yes, "[Or(i >= 1, x >= y)]",  1,  1.32
79, fuzz_spec, ( y >= ( 0 * x ) || i >= 0 ), Failed, Yes, "[Or(i >= 0, y >= 0)]",  1,  0.23
7, fuzz_spec, ( y == y ), Failed, Yes, "[]",  4,  5.37
80, fuzz_spec, ( y <= x ), Passed, Yes, "[y <= x]",  4,  34.41
83, fuzz_spec, ( ( y < ( y - x ) && x <= ( 1 * -5000 ) ) || ( x < ( -5000 + x ) && y > 0 ) || y > ( 0 + 0 ) ), Passed, Yes, "None",  16,  61.04
85, fuzz_spec, ( x <= ( -10000 - x ) || ( x <= y && y > ( 0 * -15000 ) ) ), Passed, Yes, "None",  10,  47.44
88, fuzz_spec, ( ( y >= ( y + 0 ) && x == ( y - 1 ) ) || ( y > ( lock - x ) && x <= 0 ) ), Failed, Yes, "[Or(x == -1 + y, And(Not(y <= lock + -1*x), x <= 0))]",  11,  27.12
8, fuzz_spec, ( x == x ), Failed, Yes, "[]",  4,  5.35
96, fuzz_spec, ( ( y == ( 1 - 1 ) && y > ( x + 1 ) ) || i == ( 0 * i ) || x >= ( i - 1 ) ), Failed, Yes, "[Or(x >= -1 + i, And(y == 0, Not(y <= 1 + x)), i == 0)]",  19,  84.12
98, fuzz_spec, ( y > 1 || ( j < 0 && i <= ( j * 2 ) ) ), Failed, Yes, "[Or(Not(y <= 1), And(Not(0 <= j), i <= 2*j))]",  11,  15.95
99, fuzz_spec, ( x == ( n - y ) && ( y < ( y * 1 ) || n >= n ) && ( x < ( 10000 + 10000 ) || y >= -10000 ) ), Passed, Yes, "None",  14,  281.51
9, fuzz_spec, ( y > ( x * y ) || y <= ( y + x ) ), Failed, Yes, "[Or(Not(y <= x*y), 0 <= x)]",  3,  4.12
